id,latitude,longitude,code_postal,region,ville
3274,47.448554765,5.83769129,70700,bourgogne-franche-comté,vantoux et longevelle
3275,47.312466033,6.812169842,25190,bourgogne-franche-comté,st hippolyte
3276,47.537454305,5.519952475,70600,bourgogne-franche-comté,vars
3277,47.216856911,6.729883597,25210,bourgogne-franche-comté,st julien les russey
3278,47.421849481,5.69058854,70100,bourgogne-franche-comté,velesmes echevanne
3279,47.185580658,5.82077343,25410,bourgogne-franche-comté,st vit
3280,47.426027034,5.565104058,70100,bourgogne-franche-comté,velet
3281,47.214281316,6.113569912,25660,bourgogne-franche-comté,saone
3282,47.702123555,6.221593689,70240,bourgogne-franche-comté,vellefrie
3283,47.109038865,6.078351887,25290,bourgogne-franche-comté,scey maisieres
3284,47.784796044,6.250478278,70300,bourgogne-franche-comté,velorcey
3285,47.109038865,6.078351887,25290,bourgogne-franche-comté,scey maisieres
3286,47.835491792,6.0001706,70500,bourgogne-franche-comté,venisey
3287,47.32761733,6.86820593,25190,bourgogne-franche-comté,soulce cernay
3288,47.526786446,5.638614166,70180,bourgogne-franche-comté,vereux
3289,47.41027151,6.64133114,25250,bourgogne-franche-comté,sourans
3290,47.450175815,5.975055423,70190,bourgogne-franche-comté,villers bouton
3291,47.158432375,6.123876067,25620,bourgogne-franche-comté,tarcenay foucherans
3292,47.55035219,6.466103214,70110,bourgogne-franche-comté,villers la ville
3293,47.375127356,6.136470519,25870,bourgogne-franche-comté,thurey le mont
3294,47.58331702,6.238709829,70000,bourgogne-franche-comté,villers le sec
3295,47.497530399,6.336701814,25680,bourgogne-franche-comté,tressandans
3296,47.473782026,6.168723112,70190,bourgogne-franche-comté,villers pater
3297,47.163289923,6.332177191,25800,bourgogne-franche-comté,valdahon
3298,47.349764136,6.013612219,70190,bourgogne-franche-comté,voray sur l ognon
3299,47.189436416,5.869946777,25410,bourgogne-franche-comté,velesmes essarts
3300,47.550183764,6.761524659,70400,bourgogne-franche-comté,vyans le val
3301,47.306931154,6.50218517,25430,bourgogne-franche-comté,vellevans
3302,47.587469419,5.96671695,70130,bourgogne-franche-comté,vy le ferroux
3303,45.996969269,4.213656322,42630,auvergne-rhône-alpes,regny
3304,47.189526653,6.381139944,25530,bourgogne-franche-comté,vercel villedieu le camp
3305,47.506578365,6.195887353,70230,bourgogne-franche-comté,vy les filain
3306,47.420736836,6.422270163,25340,bourgogne-franche-comté,viethorey
3307,47.076785433,4.092404698,71550,bourgogne-franche-comté,anost
3308,46.8894425,5.307337776,71270,bourgogne-franche-comté,authumes
3309,46.940700128,4.416986172,71400,bourgogne-franche-comté,auxy
3310,46.848415969,5.363906498,71270,bourgogne-franche-comté,bellevesvre
3311,46.332031076,4.353736069,71800,bourgogne-franche-comté,bois ste marie
3312,46.310749579,3.983358016,71110,bourgogne-franche-comté,bourg le comte
3313,46.921152652,5.031761182,71350,bourgogne-franche-comté,bragny sur saone
3314,46.300517423,4.150861448,71110,bourgogne-franche-comté,briant
3315,46.333643811,4.709977441,71960,bourgogne-franche-comté,bussieres
3316,46.282910451,3.998498395,71110,bourgogne-franche-comté,chambilly
3317,46.86611642,4.681367725,71510,bourgogne-franche-comté,chamilly
3318,46.483331522,5.369346257,71480,bourgogne-franche-comté,champagnat
3319,46.243107268,4.761930566,71570,bourgogne-franche-comté,chanes
3320,46.555801375,4.787174394,71700,bourgogne-franche-comté,la chapelle sous brancion
3321,46.263994699,4.29897387,71800,bourgogne-franche-comté,la chapelle sous dun
3322,46.769261226,4.315549322,71710,bourgogne-franche-comté,charmoy
3323,46.447152763,4.280132798,71120,bourgogne-franche-comté,charolles
3324,46.793351065,4.913485165,71380,bourgogne-franche-comté,chatenoy en bresse
3325,46.914917721,4.794766012,71150,bourgogne-franche-comté,chaudenay
3326,46.457029731,4.514869814,71220,bourgogne-franche-comté,chiddes
3327,46.52140389,4.744705295,71460,bourgogne-franche-comté,chissey les macon
3328,46.596495621,4.297924592,71420,bourgogne-franche-comté,ciry le noble
3329,47.362237167,6.752317077,25190,bourgogne-franche-comté,villars sous dampjoux
3330,46.535350096,4.695896573,71460,bourgogne-franche-comté,cormatin
3331,47.223592463,6.437914828,25530,bourgogne-franche-comté,villers chief
3332,46.470277733,4.697638108,71250,bourgogne-franche-comté,cortambert
3333,47.064011683,6.221167531,25840,bourgogne-franche-comté,vuillafans
3334,46.70084097,3.866444963,71760,bourgogne-franche-comté,cressy sur somme
3335,46.953610164,6.333488282,25300,bourgogne-franche-comté,vuillecin
3336,46.311881454,4.316773669,71800,bourgogne-franche-comté,curbigny
3337,46.760990476,4.030981044,71320,bourgogne-franche-comté,cuzy
3338,46.834664231,4.993581027,71620,bourgogne-franche-comté,damerey
3339,46.827186179,5.203155439,71310,bourgogne-franche-comté,dampierre en bresse
3340,46.777790293,5.119010038,71330,bourgogne-franche-comté,diconne
3341,46.489208419,4.025676264,71160,bourgogne-franche-comté,digoin
3342,46.489208419,4.025676264,71160,bourgogne-franche-comté,digoin
3343,46.354696385,4.48081201,71520,bourgogne-franche-comté,dompierre les ormes
3344,46.44794867,4.717201979,71250,bourgogne-franche-comté,donzy le pertuis
3345,47.014951644,4.340026888,71400,bourgogne-franche-comté,dracy st loup
3346,46.51227505,4.911455272,71700,bourgogne-franche-comté,farges les macon
3347,46.851894429,4.780517164,71150,bourgogne-franche-comté,fontaines
3348,46.837295669,4.836603463,71530,bourgogne-franche-comté,fragnes la loyere
3349,46.898863076,5.163203789,71270,bourgogne-franche-comté,frontenard
3350,46.579962336,4.250166427,71420,bourgogne-franche-comté,genelard
3351,46.653334518,4.568471528,71460,bourgogne-franche-comté,genouilly
3352,46.770220493,4.754636091,71640,bourgogne-franche-comté,givry
3353,46.968935658,4.140967501,71990,bourgogne-franche-comté,la grande verriere
3354,46.910854571,4.183524263,71190,bourgogne-franche-comté,laizy
3355,46.648349543,3.721609574,71140,bourgogne-franche-comté,lesme
3356,46.749466082,4.8602023,71100,bourgogne-franche-comté,lux
3357,46.275962331,4.039269717,71110,bourgogne-franche-comté,marcigny
3358,46.396094752,4.304435173,71120,bourgogne-franche-comté,marcilly la gueurce
3359,46.537003713,4.333758251,71220,bourgogne-franche-comté,martigny le comte
3360,46.619642223,4.841905925,71240,bourgogne-franche-comté,montceaux ragny
3361,46.746713331,4.474256135,71210,bourgogne-franche-comté,montchanin
3362,46.741980873,4.095843292,71320,bourgogne-franche-comté,montmort
3363,46.646207046,4.491510682,71300,bourgogne-franche-comté,mont st vincent
3364,46.498898579,4.381111558,71220,bourgogne-franche-comté,mornay
3365,46.751273817,4.67426535,71390,bourgogne-franche-comté,moroges
3366,46.863473113,5.380512164,71270,bourgogne-franche-comté,mouthier en bresse
3367,46.583061642,4.166405254,71420,bourgogne-franche-comté,oudry
3368,46.54748781,4.207804735,71430,bourgogne-franche-comté,palinges
3369,46.381309678,4.133171065,71600,bourgogne-franche-comté,poisson
3370,46.96269808,5.236891822,71270,bourgogne-franche-comté,pourlans
3371,46.539202459,4.955681726,71290,bourgogne-franche-comté,prety
3372,46.324206864,4.748895956,71960,bourgogne-franche-comté,prisse
3373,46.639628322,5.30571939,71500,bourgogne-franche-comté,ratte
3374,46.872865101,4.750682,71150,bourgogne-franche-comté,rully
3375,46.532602598,4.562291041,71250,bourgogne-franche-comté,sailly
3376,46.530425789,4.271818477,71430,bourgogne-franche-comté,st bonnet de vieille vigne
3377,46.276769074,4.132267308,71110,bourgogne-franche-comté,ste foy
3378,46.694965026,4.98463342,71370,bourgogne-franche-comté,st germain du plain
3379,46.69642383,4.772864675,71390,bourgogne-franche-comté,st germain les buxy
3380,47.590407865,6.417477417,70110,bourgogne-franche-comté,aillevans
3381,46.188296675,4.303488939,71170,bourgogne-franche-comté,st igny de roche
3382,47.938189827,6.333098391,70320,bourgogne-franche-comté,aillevillers et lyaumont
3383,46.484838737,4.116600002,71600,bourgogne-franche-comté,st leger les paray
3384,47.888018257,5.955431583,70500,bourgogne-franche-comté,aisey et richecourt
3385,46.838067489,4.6418147350000005,71510,bourgogne-franche-comté,st leger sur dheune
3386,47.79009351,6.053045602,70160,bourgogne-franche-comté,amance
3387,46.93942229,4.909262069,71350,bourgogne-franche-comté,st loup geanges
3388,47.861679507,6.115346898,70210,bourgogne-franche-comté,anchenoncourt et chazel
3389,46.723925261,4.852631553,71240,bourgogne-franche-comté,st loup de varennes
3390,47.590108144,6.09041439,70000,bourgogne-franche-comté,andelarre
3391,46.380558227,4.854720978,71118,bourgogne-franche-comté,st martin belle roche
3392,47.455496412,5.773438609,70700,bourgogne-franche-comté,angirey
3393,46.196268364,4.238587187,71740,bourgogne-franche-comté,st martin de lixy
3394,47.544962345,5.700656161,70180,bourgogne-franche-comté,autet
3395,46.648391759,4.607111796,71460,bourgogne-franche-comté,st martin du tartre
3396,47.339400714,5.776013927,70150,bourgogne-franche-comté,avrigney virey
3397,46.943245403,5.007557697,71350,bourgogne-franche-comté,st martin en gatinois
3398,47.427408659,5.641863065,70100,bourgogne-franche-comté,battrans
3399,46.847227179,4.508528506,71670,bourgogne-franche-comté,st pierre de varennes
3400,47.434651932,6.160687282,70190,bourgogne-franche-comté,beaumotte aubertans
3401,46.693931705,4.079273247,71320,bourgogne-franche-comté,ste radegonde
3402,47.434651932,6.160687282,70190,bourgogne-franche-comté,beaumotte aubertans
3403,46.690241557,5.241677913,71500,bourgogne-franche-comté,st usuge
3404,47.865766329,5.91848493,70500,bourgogne-franche-comté,betaucourt
3405,46.045173995,4.079980987,42300,auvergne-rhône-alpes,roanne
3406,46.671061445,5.060376858,71440,bourgogne-franche-comté,st vincent en bresse
3407,47.69510747,6.108412831,70170,bourgogne-franche-comté,bougnon
3408,46.525439063,4.126606421,71430,bourgogne-franche-comté,st vincent bragny
3409,47.384426491,6.002242871,70190,bourgogne-franche-comté,boult
3410,46.517827136,4.600659068,71250,bourgogne-franche-comté,salornay sur guye
3411,47.614853229,6.037635771,70000,bourgogne-franche-comté,boursieres
3412,46.339787206,4.835795181,71000,bourgogne-franche-comté,sance
3413,47.744236676,6.14612507,70160,bourgogne-franche-comté,breurey les faverney
3414,46.723885086,4.642630404,71390,bourgogne-franche-comté,sassangy
3415,47.57841113,6.796992048,70400,bourgogne-franche-comté,brevilliers
3416,46.690247646,4.601803878,71460,bourgogne-franche-comté,savianges
3417,47.820409897,6.247235639,70800,bourgogne-franche-comté,briaucourt
3418,46.633849488,5.391224275,71580,bourgogne-franche-comté,savigny en revermont
3419,47.606945463,5.736468786,70180,bourgogne-franche-comté,brotte les ray
3420,47.007297217,4.179169964,71400,bourgogne-franche-comté,la celle en morvan
3421,47.330537263,5.519197251,70140,bourgogne-franche-comté,broye aubigney montseugny
3422,46.746306455,5.307289433,71330,bourgogne-franche-comté,sens sur seille
3423,47.307088207,5.808188027,70150,bourgogne-franche-comté,brussey
3424,46.612364284,4.986715344,71290,bourgogne-franche-comté,simandre
3425,47.637925588,6.777040415,70400,bourgogne-franche-comté,chalonvillars
3426,46.716647945,5.183023725,71330,bourgogne-franche-comté,simard
3427,47.339126781,5.911829865,70150,bourgogne-franche-comté,chambornay les pin
3428,47.053575267,4.209668744,71540,bourgogne-franche-comté,sommant
3429,47.695451028,6.688719059,70290,bourgogne-franche-comté,champagney
3430,46.621355455,5.170126082,71500,bourgogne-franche-comté,sornay
3431,47.590386288,6.679117601,70400,bourgogne-franche-comté,champey
3432,46.200864993,4.270541199,71740,bourgogne-franche-comté,tancon
3433,47.632260662,5.513302307,70600,bourgogne-franche-comté,champlitte
3434,47.007995939,4.235463549,71400,bourgogne-franche-comté,tavernay
3435,47.485386416,5.817251948,70700,bourgogne-franche-comté,la chapelle st quillain
3436,46.390584768,4.487571142,71520,bourgogne-franche-comté,trivy
3437,47.32991029,5.587852528,70140,bourgogne-franche-comté,chevigney
3438,46.501510718,5.238005698,71480,bourgogne-franche-comté,varennes st sauveur
3439,47.753522621,5.751837183,70120,bourgogne-franche-comté,cintrey
3440,46.309556538,4.7103669020000005,71960,bourgogne-franche-comté,vergisson
3441,47.418824812,5.9635402200000005,70190,bourgogne-franche-comté,cordonnet
3442,46.528794073,4.921818209,71700,bourgogne-franche-comté,le villars
3443,47.91811337,5.993705769,70500,bourgogne-franche-comté,corre
3444,46.465558474,4.5897179470000005,71250,bourgogne-franche-comté,la vineuse sur fregande
3445,47.514029202,6.55328557,70110,bourgogne-franche-comté,courchaton
3446,46.465558474,4.5897179470000005,71250,bourgogne-franche-comté,la vineuse sur fregande
3447,47.609090711,5.612272501,70600,bourgogne-franche-comté,courtesoult et gatey
3448,46.472693256,4.337797854,71120,bourgogne-franche-comté,viry
3449,47.680850185,6.293256598,70240,bourgogne-franche-comté,creveney
3450,46.461455251,4.059562311,71600,bourgogne-franche-comté,vitry en charollais
3451,47.815868536,6.133557445,70160,bourgogne-franche-comté,cubry les faverney
3452,46.473274123,4.167749436,71600,bourgogne-franche-comté,volesvres
3453,47.911425344,6.220896337,70800,bourgogne-franche-comté,cuve
3454,47.722687524,6.37685499,70200,bourgogne-franche-comté,dambenoit les colombe
3455,47.532766007,6.24190706,70230,bourgogne-franche-comté,dampierre sur linotte
3456,47.582125271,6.170580247,70000,bourgogne-franche-comté,la demie
3457,47.40153692,5.467716564,70100,bourgogne-franche-comté,essertenne et cecey
3458,47.507759529,6.477386393,70110,bourgogne-franche-comté,fallon
3459,47.766395143,6.080674935,70160,bourgogne-franche-comté,faverney
3460,47.810875692,6.517442549,70310,bourgogne-franche-comté,les fessey
3461,47.938323022,6.175413199,70210,bourgogne-franche-comté,fontenois la ville
3462,47.898249592,6.411768992,70220,bourgogne-franche-comté,fougerolles st valbert
3463,47.650707097,5.672713901,70600,bourgogne-franche-comté,fouvent st andoche
3464,47.67516542,6.37848217,70240,bourgogne-franche-comté,genevreuille
3465,47.370176115,5.533917587,70100,bourgogne-franche-comté,germigney
3466,47.895284693,6.171958219,70210,bourgogne-franche-comté,girefontaine
3467,47.43198811,5.610724588,70100,bourgogne-franche-comté,gray
3468,47.81710493,5.890039654,70500,bourgogne-franche-comté,jussey
3469,47.635989408,6.348225024,70240,bourgogne-franche-comté,lievans
3470,47.625263578,6.597507827,70200,bourgogne-franche-comté,lomont
3471,47.899447747,6.577463034,70310,bourgogne-franche-comté,la longine
3472,47.445163639,6.204817743,70230,bourgogne-franche-comté,loulans verchamp
3473,47.445163639,6.204817743,70230,bourgogne-franche-comté,loulans verchamp
3474,47.903707197,6.290406741,70800,bourgogne-franche-comté,magnoncourt
3475,47.528033659,6.441058415,70110,bourgogne-franche-comté,les magny
3476,47.617389573,6.77159613,70400,bourgogne-franche-comté,mandrevillars
3477,47.924295415,6.590213455,70310,bourgogne-franche-comté,la montagne
3478,47.379757037,5.91364203,70700,bourgogne-franche-comté,montboillon
3479,47.461768846,6.255116365,70230,bourgogne-franche-comté,montbozon
3480,47.694847267,5.753010926,70120,bourgogne-franche-comté,la roche morey
3481,47.701320241,5.940913083,70360,bourgogne-franche-comté,la neuvelle les scey
3482,47.609689654,6.117934455,70000,bourgogne-franche-comté,noidans les vesoul
3483,47.60395682,6.289247615,70000,bourgogne-franche-comté,noroy le bourg
3484,47.756336472,5.850368403,70120,bourgogne-franche-comté,oigney
3485,47.458409459,6.214620427,70230,bourgogne-franche-comté,ormenans
3486,47.629205238,5.956544324,70360,bourgogne-franche-comté,ovanches
3487,47.847636676,6.21774384,70800,bourgogne-franche-comté,plainemont
3488,47.813598572,6.491593288,70310,bourgogne-franche-comté,la proiseliere et langle
3489,47.651605939,6.121745323,70000,bourgogne-franche-comté,pusey
3490,47.336772685,5.563177654,70140,bourgogne-franche-comté,la grande resie
3491,47.55813203,6.020694446,70000,bourgogne-franche-comté,rosey
3492,47.459034103,6.135553024,70190,bourgogne-franche-comté,ruhans
3493,47.429900576,5.728622769,70100,bourgogne-franche-comté,st loup nantouard
3494,47.878640748,6.266046383,70800,bourgogne-franche-comté,st loup sur semouse
3495,47.795438429,6.394930747,70300,bourgogne-franche-comté,st sauveur
3496,47.694422029,6.276722947,70240,bourgogne-franche-comté,saulx
3497,47.739919248,5.88050703,70120,bourgogne-franche-comté,semmadon
3498,47.566338739,6.529786049,70110,bourgogne-franche-comté,senargent mignafans
3499,47.821304081,6.702152092,70440,bourgogne-franche-comté,servance miellin
3500,47.280956403,5.695856414,70150,bourgogne-franche-comté,sornay
3501,47.622818798,5.820367045,70120,bourgogne-franche-comté,theuley
3502,47.606124041,5.962639587,70360,bourgogne-franche-comté,traves
3503,47.564447581,6.154318013,70000,bourgogne-franche-comté,vallerois lorioz
3504,47.604424569,5.847421179,70130,bourgogne-franche-comté,vanne
3505,47.658875166,6.03287611,70170,bourgogne-franche-comté,vauchoux
3506,47.541789474,6.544400308,70110,bourgogne-franche-comté,vellechevreux et courbenans
3507,47.444542966,5.8083140790000005,70700,bourgogne-franche-comté,vellefrey et vellefrange
3508,46.303646031,4.7485143,71960,bourgogne-franche-comté,davaye
3509,47.549862192,5.808725202,70130,bourgogne-franche-comté,vellexon queutrey et vaudey
3510,47.359048801,5.678220567,70100,bourgogne-franche-comté,venere
3511,47.842662146,5.778022343,70500,bourgogne-franche-comté,vernois sur mance
3512,47.582284397,6.475931346,70110,bourgogne-franche-comté,villafans
3513,47.89589417,5.920242423,70500,bourgogne-franche-comté,villars le pautel
3514,47.709969912,6.240871632,70240,bourgogne-franche-comté,la villeneuve bellenoye la maize
3515,47.768690253,6.279819819,70300,bourgogne-franche-comté,villers les luxeuil
3516,47.548115546,6.647550586,70400,bourgogne-franche-comté,villers sur saulnot
3517,47.752601985,6.301170652,70300,bourgogne-franche-comté,visoncourt
3518,47.625406467,5.73768406,70180,bourgogne-franche-comté,volon
3519,47.639288822,5.893510668,70120,bourgogne-franche-comté,vy les rupt
3520,46.326471131,4.236350327,71800,bourgogne-franche-comté,amanze
3521,46.235885987,4.370073623,71170,bourgogne-franche-comté,anglure sous dun
3522,46.249654263,3.993343309,71110,bourgogne-franche-comté,artaix
3523,46.79161217,4.671751624,71640,bourgogne-franche-comté,barizey
3524,46.666213607,5.001726033,71370,bourgogne-franche-comté,baudrieres
3525,46.841177679,5.440191545,71270,bourgogne-franche-comté,beauvernois
3526,46.398549717,4.562332561,71250,bourgogne-franche-comté,bergesserin
3527,46.568518125,4.7273480150000005,71460,bourgogne-franche-comté,bissy sous uxelles
3528,46.751851189,4.382496741,71710,bourgogne-franche-comté,les bizots
3529,46.620687966,3.768384446,71140,bourgogne-franche-comté,bourbon lancy
3530,46.600063191,4.903396056,71700,bourgogne-franche-comté,boyer
3531,46.5038753,4.705865488,71250,bourgogne-franche-comté,bray
3532,46.556593309,5.023362331,71290,bourgogne-franche-comté,brienne
3533,46.888914507,4.308255259,71190,bourgogne-franche-comté,broye
3534,46.429153617,4.537598291,71250,bourgogne-franche-comté,buffieres
3535,46.713512767,4.712594276,71390,bourgogne-franche-comté,buxy
3536,46.89871492,4.774991466,71150,bourgogne-franche-comté,chagny
3537,46.412363268,4.251788737,71120,bourgogne-franche-comté,changy
3538,46.619559385,4.759819422,71240,bourgogne-franche-comté,la chapelle de bragny
3539,46.218382104,4.760622658,71570,bourgogne-franche-comté,la chapelle de guinchay
3540,46.847044842,5.26457189,71310,bourgogne-franche-comté,la chapelle st sauveur
8383,49.349598049,0.623986919,27500,normandie,colletot
3541,46.835266547,4.243624548,71190,bourgogne-franche-comté,la chapelle sous uchon
3542,46.508705374,4.849238642,71700,bourgogne-franche-comté,chardonnay
3543,46.583331273,4.111563606,71130,bourgogne-franche-comté,chassy
3544,46.421680249,4.593109718,71250,bourgogne-franche-comté,chateau
3545,46.210723677,4.26048085,71740,bourgogne-franche-comté,chateauneuf
3546,46.791182391,4.637911992,71510,bourgogne-franche-comté,chatel moron
3547,46.206536879,4.341978005,71170,bourgogne-franche-comté,chauffailles
3548,46.228971245,3.938138271,71340,bourgogne-franche-comté,chenay le chatel
3549,46.66613563,4.699877915,71390,bourgogne-franche-comté,chenoves
3550,46.289316878,4.309953031,71800,bourgogne-franche-comté,la clayette
3551,46.355859483,4.568649394,71520,bourgogne-franche-comté,navour sur grosne
3552,46.355859483,4.568649394,71520,bourgogne-franche-comté,navour sur grosne
3553,46.940425445,4.526142594,71360,bourgogne-franche-comté,collonge la madeleine
3554,46.34857973,4.3335175150000005,71800,bourgogne-franche-comté,colombier en brionnais
3555,46.868848065,4.564884107,71490,bourgogne-franche-comté,couches
3556,46.81716517,4.8841789460000005,71530,bourgogne-franche-comté,crissey
3557,46.720545834,3.711507074,71140,bourgogne-franche-comté,cronat
3558,46.988797828,4.383231809,71400,bourgogne-franche-comté,curgy
3559,47.093401484,4.162824377,71550,bourgogne-franche-comté,cussy en morvan
3560,46.756130252,4.5249810440000005,71210,bourgogne-franche-comté,ecuisses
3561,46.859607357,4.179184401,71190,bourgogne-franche-comté,etang sur arroux
3562,46.833755783,4.806321199,71150,bourgogne-franche-comté,farges les chalon
3563,46.492543193,4.638557029,71250,bourgogne-franche-comté,flagy
3564,46.837295669,4.836603463,71530,bourgogne-franche-comté,fragnes la loyere
3565,46.653806153,4.938151704,71240,bourgogne-franche-comté,gigny sur saone
3566,46.512917693,4.818351868,71700,bourgogne-franche-comté,grevilly
3567,47.057008651,4.378525567,71540,bourgogne-franche-comté,igornay
3568,46.41286627,4.635437342,71250,bourgogne-franche-comté,jalogny
3569,46.604595632,4.86197061,71240,bourgogne-franche-comté,jugy
3570,46.382428435,4.804379561,71870,bourgogne-franche-comté,laize
3571,46.919918921,5.242909777,71270,bourgogne-franche-comté,lays sur le doubs
3572,46.464768968,4.649474577,71250,bourgogne-franche-comté,lournand
3573,46.843565777,4.371250155,71710,bourgogne-franche-comté,marmagne
3574,46.531751816,4.796370455,71700,bourgogne-franche-comté,martailly les brancion
3575,46.794063138,5.184587323,71310,bourgogne-franche-comté,mervans
3576,46.349201341,4.695543282,71960,bourgogne-franche-comté,milly lamartine
3577,46.631729019,3.8276308,71140,bourgogne-franche-comté,mont
3578,46.675841606,4.353890506,71300,bourgogne-franche-comté,montceau les mines
3579,46.541566841,5.174213431,71470,bourgogne-franche-comté,montpont en bresse
3580,46.683267268,5.113130692,71440,bourgogne-franche-comté,montret
3581,46.777494266,4.942572592,71380,bourgogne-franche-comté,oslon
3582,46.361031422,4.31002342,71800,bourgogne-franche-comté,ouroux sous le bois ste marie
3583,46.442596414,4.112512124,71600,bourgogne-franche-comté,paray le monial
3584,46.882525489,5.252467525,71270,bourgogne-franche-comté,pierre de bresse
3585,46.788830863,5.322468739,71330,bourgogne-franche-comté,le planois
3586,46.351531438,4.217908129,71800,bourgogne-franche-comté,prizy
3587,46.909608354,4.725012413,71150,bourgogne-franche-comté,remigny
3588,46.189956405,4.74323968,71570,bourgogne-franche-comté,romaneche thorins
3589,46.593659157,5.324416241,71580,bourgogne-franche-comté,sagy
3590,46.513936746,3.886798876,71160,bourgogne-franche-comté,st agnan
3591,46.681321272,4.819261363,71240,bourgogne-franche-comté,st ambreuil
3592,46.79237187,4.701260198,71640,bourgogne-franche-comté,st denis de vaux
3593,46.757404103,4.713156354,71390,bourgogne-franche-comté,st desert
3594,46.203491776,4.21036038,71740,bourgogne-franche-comté,st edmond
3595,46.729945308,4.21959253,71320,bourgogne-franche-comté,st eugene
3596,47.001646135,4.28672997,71400,bourgogne-franche-comté,st forgeot
3597,46.613793011,4.662948465,71460,bourgogne-franche-comté,st gengoux le national
3598,46.346911621,4.25114368,71800,bourgogne-franche-comté,st germain en brionnais
3599,46.842926268,4.586917786,71490,bourgogne-franche-comté,st jean de trezy
3600,46.919020877,4.092694183,71990,bourgogne-franche-comté,st leger sous beuvray
3601,46.93942229,4.909262069,71350,bourgogne-franche-comté,st loup geanges
3602,46.721479129,4.550736203,71390,bourgogne-franche-comté,st martin d auxy
3603,46.901793741,4.518325356,71490,bourgogne-franche-comté,st martin de commune
3604,46.249115892,4.055212638,71110,bourgogne-franche-comté,st martin du lac
3605,46.619834015,5.29411369,71580,bourgogne-franche-comté,st martin du mont
3606,46.804776086,5.060185415,71620,bourgogne-franche-comté,st martin en bresse
3607,46.623773512,4.62582896,71460,bourgogne-franche-comté,st maurice des champs
3608,46.814895614,4.158803019,71190,bourgogne-franche-comté,st nizier sur arroux
3609,46.699709519,4.574623629,71390,bourgogne-franche-comté,st prive
3610,46.262681964,4.373233594,71800,bourgogne-franche-comté,st racho
3611,46.760619858,4.820999397,71100,bourgogne-franche-comté,st remy
3612,46.253103768,4.72686006,71570,bourgogne-franche-comté,st verand
3613,46.525439063,4.126606421,71430,bourgogne-franche-comté,st vincent bragny
3614,46.567697022,4.603353129,71460,bourgogne-franche-comté,st ythaire
3615,46.600663562,4.692428472,71460,bourgogne-franche-comté,sercy
3616,46.310286003,4.665875873,71960,bourgogne-franche-comté,serrieres
3617,46.804111484,4.092282637,71190,bourgogne-franche-comté,thil sur arroux
3618,46.743144882,5.125676332,71440,bourgogne-franche-comté,thurey
3619,46.931330775,4.489561479,71490,bourgogne-franche-comté,tintry
3620,46.765921271,4.445603534,71210,bourgogne-franche-comté,torcy
3621,46.682757556,4.1477342,71320,bourgogne-franche-comté,toulon sur arroux
3622,46.565302575,4.899370705,71700,bourgogne-franche-comté,tournus
3623,46.30601529,4.603279372,71520,bourgogne-franche-comté,tramayes
3624,46.515980394,4.958051957,71290,bourgogne-franche-comté,la truchere
3625,46.709988802,4.878127152,71240,bourgogne-franche-comté,varennes le grand
3626,46.278964812,4.338958814,71800,bourgogne-franche-comté,varennes sous dun
3627,46.711417183,5.128515962,71440,bourgogne-franche-comté,verissey
3628,46.583176772,4.855408358,71240,bourgogne-franche-comté,vers
3629,46.761703628,4.588990427,71390,bourgogne-franche-comté,villeneuve en montagne
3630,46.465558474,4.5897179470000005,71250,bourgogne-franche-comté,la vineuse sur fregande
3631,46.444789879,4.84945507,71260,bourgogne-franche-comté,vire
3632,47.577466304,5.607388119,70180,bourgogne-franche-comté,achey
3633,47.756772764,6.387651806,70300,bourgogne-franche-comté,ailloncourt
3634,47.734908873,6.061968876,70170,bourgogne-franche-comté,amoncourt
3635,47.867837794,6.562998533,70310,bourgogne-franche-comté,amont et effreney
3636,47.578196897,6.097966437,70000,bourgogne-franche-comté,andelarrot
3637,47.658510131,6.598176979,70200,bourgogne-franche-comté,andornay
3638,47.594198868,6.51545166,70110,bourgogne-franche-comté,athesans etroitefontaine
3639,47.491945373,6.144675456,70190,bourgogne-franche-comté,authoison
3640,47.464665172,5.465439174,70100,bourgogne-franche-comté,autrey les gray
3641,47.536582373,6.396345332,70110,bourgogne-franche-comté,autrey le vay
3642,47.580306804,6.047264631,70000,bourgogne-franche-comté,baignes
3643,47.869754289,5.839978813,70500,bourgogne-franche-comté,barges
3644,47.947438945,6.055849551,70210,bourgogne-franche-comté,la basse vaivre
3645,47.788171282,6.016057136,70160,bourgogne-franche-comté,baulay
3646,47.294753772,5.714931166,70150,bourgogne-franche-comté,bay
3647,47.450745507,6.251321516,70230,bourgogne-franche-comté,besnans
3648,47.868797348,6.67251685,70310,bourgogne-franche-comté,beulotte st laurent
3649,47.885789971,5.871299313,70500,bourgogne-franche-comté,blondefontaine
3650,47.914930567,5.945348109,70500,bourgogne-franche-comté,bourbevelle
3651,47.262253332,5.633086892,70140,bourgogne-franche-comté,bresilley
3652,47.812664827,6.022079909,70500,bourgogne-franche-comté,buffignecourt
3653,47.356970594,6.031740633,70190,bourgogne-franche-comté,buthiers
3654,47.644386015,6.283116559,70240,bourgogne-franche-comté,calmoutier
3655,47.587047433,6.317203778,70000,bourgogne-franche-comté,cerre les noroy
3656,47.620729475,6.735202576,70400,bourgogne-franche-comté,chagey
3657,47.39594441,6.102135906,70190,bourgogne-franche-comté,chambornay les bellevaux
3658,47.632260662,5.513302307,70600,bourgogne-franche-comté,champlitte
